customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,Churn_Original,AverageChargePerMonth,ChargeDifference,IncreaseInCharge,TotalServices,HasInternet,HasPhone,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_0-12,TenureGroup_12-24,TenureGroup_24-48,TenureGroup_48-60,TenureGroup_60+,ChargeCategory_Low,ChargeCategory_Medium,ChargeCategory_High
1755-RMCXH,No,2,20.3,40.25,0,No,20.125,0.1750000000000007,1,1,0,1,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
0302-JOIVN,No,8,101.15,842.9,1,Yes,105.3625,-4.2124999999999915,0,5,1,1,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
3858-XHYJO,No,40,105.75,4228.55,0,No,105.71375,0.03624999999999545,1,6,1,1,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
4299-SIMNS,No,9,81.15,784.45,0,No,87.16111111111111,-6.011111111111106,0,3,1,1,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
7025-IWFHT,No,41,89.55,3729.75,0,No,90.96951219512195,-1.4195121951219534,0,4,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
6261-LHRTG,No,26,54.75,1406.9,0,No,54.111538461538466,0.6384615384615344,1,3,1,1,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
7841-FCRQD,No,33,53.75,1857.3,0,No,56.28181818181818,-2.5318181818181813,0,3,1,1,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
2056-EVGZL,No,68,105.75,7322.5,0,No,107.68382352941177,-1.933823529411768,0,6,1,1,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
8777-MBMTS,Yes,65,105.85,6725.5,0,No,103.46923076923076,2.380769230769232,1,6,1,1,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True
7753-USQYQ,No,55,64.2,3627.3,0,No,65.9509090909091,-1.75090909090909,0,4,1,1,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
5366-IJEQJ,No,20,88.7,1761.45,1,Yes,88.0725,0.6274999999999977,1,4,1,1,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
7661-CPURM,No,19,87.7,1725.95,0,No,90.83947368421053,-3.139473684210529,0,3,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
6233-HXJMX,No,45,89.3,4192.15,0,No,93.15888888888888,-3.8588888888888846,0,4,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
5902-WBLSE,No,70,20.15,1411.2,0,No,20.16,-0.010000000000001563,0,1,0,1,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False
1981-INRFU,No,2,79.75,164.5,1,Yes,82.25,-2.5,0,2,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
4971-PUYQO,No,27,94.55,2724.6,1,Yes,100.91111111111111,-6.361111111111114,0,4,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
3239-TPHPZ,No,12,20.05,264.55,0,No,22.045833333333334,-1.9958333333333336,0,1,0,1,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
5115-GZDEL,No,72,67.2,4671.7,0,No,64.88472222222222,2.31527777777778,1,6,1,0,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False
3338-CVVEH,No,12,94.55,1173.55,0,No,97.79583333333333,-3.245833333333337,0,4,1,1,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
8485-GJCDN,Yes,5,69.05,318.5,1,Yes,63.7,5.349999999999994,1,1,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
2615-YVMYX,Yes,71,107.5,7713.55,0,No,108.64154929577465,-1.1415492957746523,0,7,1,1,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
2851-STERV,Yes,35,73.0,2471.25,0,No,70.60714285714286,2.392857142857139,1,5,1,1,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
4393-GEADV,No,70,114.75,7842.3,0,No,112.03285714285714,2.7171428571428606,1,8,1,1,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True
8486-AYEQH,No,31,76.05,2227.8,0,No,71.86451612903227,4.18548387096773,1,2,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1527-SXDPN,No,52,96.25,4990.25,1,Yes,95.96634615384616,0.2836538461538396,1,5,1,1,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True
6029-WTIPC,Yes,37,101.1,3744.05,1,Yes,101.19054054054054,-0.09054054054054461,0,5,1,1,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
8634-CILSZ,No,69,104.7,7220.35,1,Yes,104.64275362318841,0.05724637681159095,1,6,1,1,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
5419-JKZNQ,Yes,30,77.9,2351.45,0,No,78.38166666666666,-0.4816666666666549,0,2,1,1,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
2495-KZNFB,No,33,90.65,2989.6,0,No,90.5939393939394,0.05606060606061192,1,4,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1409-PHXTF,Yes,54,110.45,6077.75,0,No,112.55092592592592,-2.100925925925921,0,7,1,1,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True
4560-WQAQW,No,59,68.7,4070.95,0,No,68.99915254237288,-0.29915254237288025,0,5,1,1,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
9591-YVTEB,Yes,55,44.85,2479.05,0,No,45.07363636363637,-0.2236363636363663,0,3,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
9309-BZGNT,Yes,69,29.8,2134.3,0,No,30.93188405797102,-1.1318840579710177,0,1,1,0,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
4274-DRSQT,No,66,88.9,6000.1,0,No,90.91060606060607,-2.010606060606065,0,4,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
2027-DNKIV,No,37,58.75,2203.1,0,No,59.54324324324324,-0.7932432432432392,0,4,1,1,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
8075-GXIUB,Yes,9,19.85,183.15,0,No,20.35,-0.5,0,1,0,1,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
2885-HIJDH,No,69,86.9,6194.1,0,No,89.7695652173913,-2.8695652173912976,0,7,1,1,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True
5424-RLQLC,No,10,59.65,638.95,0,No,63.895,-4.2450000000000045,0,3,1,1,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
6682-QJDGB,No,40,55.25,2139.2,1,Yes,53.48,1.7700000000000031,1,3,1,1,False,True,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
6507-DTJZV,No,13,66.4,831.75,0,No,63.98076923076923,2.419230769230772,1,3,1,1,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
8780-IXSTS,No,6,90.1,521.3,1,Yes,86.88333333333333,3.2166666666666686,1,4,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
7673-BQGKU,No,69,20.15,1337.5,0,No,19.384057971014492,0.7659420289855063,1,1,0,1,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False
6723-WSNTY,Yes,66,108.1,7181.95,0,No,108.81742424242424,-0.7174242424242436,0,7,1,1,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
9530-EHPOH,No,11,53.75,608.0,1,Yes,55.27272727272727,-1.5227272727272734,0,3,1,1,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
2725-IWWBA,No,46,56.9,2560.1,0,No,55.654347826086955,1.2456521739130437,1,4,1,1,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
0345-HKJVM,No,6,89.3,577.6,1,Yes,96.26666666666667,-6.966666666666669,0,3,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
1061-PNTHC,No,56,109.6,5953.0,0,No,106.30357142857143,3.2964285714285637,1,7,1,1,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0394-YONDK,No,70,25.15,1790.15,0,No,25.57357142857143,-0.4235714285714316,0,2,0,1,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False
6574-MCOEH,No,33,79.15,2531.4,0,No,76.70909090909092,2.440909090909088,1,6,1,1,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
7399-QHBJS,No,72,66.75,4760.3,0,No,66.11527777777778,0.6347222222222229,1,5,1,1,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False
3049-SOLAY,No,3,95.2,292.85,1,Yes,97.61666666666667,-2.4166666666666714,0,4,1,1,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
0997-YTLNY,No,19,48.8,953.65,0,No,50.19210526315789,-1.3921052631578945,0,2,1,1,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
3317-HRTNN,Yes,5,45.7,198.0,1,Yes,39.6,6.100000000000001,1,2,1,0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
9479-HYNYL,No,71,80.7,5705.05,0,No,80.35281690140846,0.34718309859154317,1,6,1,1,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True
3235-ETOOB,No,8,74.5,609.9,1,Yes,76.2375,-1.7374999999999972,0,2,1,1,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
9708-KFDBY,No,1,20.55,20.55,0,No,20.55,0.0,0,1,0,1,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
8058-INTPH,No,1,79.65,79.65,1,Yes,79.65,0.0,0,2,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3642-GKTCT,No,61,115.1,6993.65,0,No,114.64999999999999,0.45000000000000284,1,8,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
0774-RMNUW,No,71,59.7,4122.65,0,No,58.06549295774647,1.6345070422535315,1,5,1,0,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False
1334-PDUKM,No,68,86.45,5762.95,0,No,84.74926470588235,1.7007352941176492,1,4,1,1,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
0756-MPZRL,No,46,33.7,1537.85,0,No,33.43152173913043,0.2684782608695713,1,2,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
2242-MFOTG,No,33,80.1,2603.3,0,No,78.88787878787879,1.212121212121204,1,3,1,1,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
2927-CVULT,No,53,104.05,5566.4,0,No,105.02641509433961,-0.9764150943396146,0,7,1,1,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True
2144-BFDSO,Yes,50,108.75,5431.9,0,No,108.63799999999999,0.11200000000000898,1,7,1,1,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
8745-PVESG,No,57,41.1,2258.25,0,No,39.61842105263158,1.481578947368419,1,3,1,0,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
7647-GYYKX,No,54,20.35,1092.35,0,No,20.2287037037037,0.12129629629630045,1,1,0,1,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False
5647-FXOTP,Yes,60,105.9,6401.25,0,No,106.6875,-0.7874999999999943,0,6,1,1,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
5569-OUICF,Yes,28,101.3,2812.2,1,Yes,100.43571428571428,0.8642857142857139,1,5,1,1,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
8821-XNHVZ,No,1,80.05,80.05,1,Yes,80.05,0.0,0,2,1,1,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
2082-OJVTK,No,29,89.2,2698.35,1,Yes,93.04655172413793,-3.8465517241379246,0,4,1,1,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
9700-ISPUP,No,10,65.5,616.9,0,No,61.69,3.8100000000000023,1,4,1,1,True,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
9839-ETQOE,No,43,40.45,1912.85,0,No,44.48488372093023,-4.034883720930225,0,3,1,0,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
6078-VESFR,Yes,13,70.45,849.1,0,No,65.31538461538462,5.134615384615387,1,1,1,1,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
9027-TMATR,No,43,78.8,3460.3,0,No,80.47209302325582,-1.672093023255826,0,6,1,1,True,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True
5940-NFXKV,No,19,83.65,1465.75,1,Yes,77.14473684210526,6.5052631578947455,1,3,1,1,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
1941-HOSAM,No,1,90.1,90.1,0,No,90.1,0.0,0,3,1,1,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
9110-HSGTV,No,69,82.45,5555.3,0,No,80.51159420289855,1.9384057971014528,1,6,1,1,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True
0704-VCUMB,No,61,20.25,1278.8,0,No,20.963934426229507,-0.7139344262295069,0,1,0,1,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False
6171-ZTVYB,No,43,66.25,2907.35,0,No,67.61279069767441,-1.3627906976744129,0,5,1,1,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
8053-WWDRO,No,6,19.5,146.3,1,Yes,24.383333333333336,-4.883333333333336,0,1,0,1,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
9564-KCLHR,No,1,51.25,51.25,1,Yes,51.25,0.0,0,2,1,1,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False
1935-IMVBB,No,56,89.7,4952.95,0,No,88.44553571428571,1.2544642857142918,1,3,1,1,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
2535-PBCGC,No,70,64.55,4504.9,0,No,64.35571428571428,0.19428571428571217,1,6,1,0,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False
2082-CEFLT,No,1,45.6,45.6,1,Yes,45.6,0.0,0,1,1,1,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
1470-PSXNM,No,49,93.65,4520.15,0,No,92.24795918367346,1.4020408163265472,1,5,1,1,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
1213-NGCUN,No,6,49.65,267.35,1,Yes,44.55833333333334,5.0916666666666615,1,2,1,1,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
2498-XLDZR,No,32,73.6,2316.85,0,No,72.4015625,1.1984374999999972,1,6,1,1,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True
9866-OCCKE,Yes,72,109.75,8075.35,0,No,112.1576388888889,-2.407638888888897,0,7,1,1,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True
5338-YHWYT,No,37,61.45,2302.35,0,No,62.225675675675674,-0.7756756756756715,0,4,1,1,False,True,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False
7718-UPSKJ,No,69,106.4,7251.9,0,No,105.1,1.3000000000000114,1,6,1,1,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
8731-WBBMB,No,26,81.9,2078.55,0,No,79.94423076923077,1.955769230769235,1,6,1,1,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
1448-CYWKC,No,58,105.2,6225.4,0,No,107.33448275862068,-2.1344827586206776,0,6,1,1,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
7901-IIDQV,No,24,54.6,1242.25,0,No,51.760416666666664,2.839583333333337,1,3,1,1,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
2690-DVRVK,No,5,20.55,99.45,0,No,19.89,0.6600000000000001,1,1,0,1,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
5688-KZTSN,No,15,20.0,288.05,1,Yes,19.203333333333333,0.7966666666666669,1,1,0,1,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
1270-XKUCC,No,30,19.7,599.25,0,No,19.975,-0.27500000000000213,0,1,0,1,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False
0334-ZFJSR,No,55,66.05,3462.1,0,No,62.947272727272725,3.1027272727272717,1,5,1,1,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
2894-QOJRX,No,25,34.0,853.0,1,Yes,34.12,-0.11999999999999744,0,1,1,0,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
5747-PMBSQ,Yes,10,92.5,934.1,1,Yes,93.41,-0.9099999999999966,0,5,1,1,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
5583-EJXRD,No,44,54.05,2375.2,0,No,53.98181818181818,0.06818181818182012,1,5,1,0,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False
